"Date","MSCI_World","Energies_Renouvelables","Immobilier"
2021-02-12,76.2799987792969,1147.49194335938,1802.49670410156
2021-02-19,76.129997253418,1064.52880859375,1849.1748046875
2021-02-26,74.6999969482422,975.318298339844,1819.72021484375
2021-03-05,76.8300018310547,1045.53723144531,1860.15832519531
2021-03-12,77.2099990844727,960.075012207031,1887.86584472656
2021-03-19,75.6999969482422,927.089721679688,1887.11694335938
2021-03-26,77.6100006103516,1012.55187988281,1900.84594726562
2021-04-01,79.0800018310547,981.065795898438,1951.01953125
2021-04-08,80.4199981689453,958.325744628906,1968.7421875
2021-04-15,80.6900024414062,1001.55670166016,1999.69506835938
2021-04-22,81.0400009155273,964.073303222656,1993.70422363281
2021-04-29,80.5999984741211,884.8583984375,1981.47290039062
2021-05-06,79.4000015258789,843.626647949219,1920.56567382812
2021-05-13,80.8300018310547,905.881652832031,1943.42761230469
2021-05-20,81.629997253418,913.378479003906,1972.38586425781
2021-05-27,81.6600036621094,895.885620117188,2026.05773925781
2021-06-03,82.5299987792969,899.38427734375,2072.24047851562
2021-06-10,82.4000015258789,934.1201171875,2056.01440429688
2021-06-17,82.8000030517578,945.615417480469,2058.76049804688
2021-06-24,83.0599975585938,973.60400390625,2065.00073242188
2021-07-01,82.8300018310547,960.859313964844,2090.21411132812
2021-07-08,83.7600021362305,919.126220703125,2104.44360351562
2021-07-15,83.6600036621094,950.613342285156,2121.91918945312
2021-07-22,85.0500030517578,935.369689941406,2115.92700195312
2021-07-29,85.2399978637695,948.6142578125,2123.666015625
2021-08-05,85.5999984741211,940.367553710938,2108.43872070312
2021-08-12,84.2699966430664,937.618774414062,2117.79736328125
2021-08-19,85.7799987792969,960.859313964844,2119.54516601562
2021-08-26,87.1900024414062,988.098205566406,2161.986328125
2021-09-02,86.7399978637695,950.113647460938,2135.52294921875
2021-09-09,85.7600021362305,927.622863769531,2107.0625
2021-09-16,85.7300033569336,945.865417480469,2106.81298828125
2021-09-23,83.370002746582,914.8779296875,2079.10131835938
2021-09-30,84.4499969482422,906.63134765625,2091.33471679688
2021-10-07,84.9899978637695,949.363952636719,2120.54345703125
2021-10-14,86.629997253418,981.101013183594,2129.78100585938
2021-10-21,87.6399993896484,1036.57836914062,2153.49755859375
2021-10-28,88.8300018310547,1039.5771484375,2206.67407226562
2021-11-05,88.5299987792969,1056.5703125,2202.67919921875
2021-11-12,89.0199966430664,1029.11706542969,2205.78540039062
2021-11-19,88.5299987792969,1037.11389160156,2240.48828125
2021-11-26,85.5800018310547,972.637939453125,2156.85131835938
2021-12-03,87.9599990844727,977.386352539062,2225.25952148438
